"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"phenoid"	"RNA_snn_res.2"	"seurat_clusters"	"ident"	"sizeFactor"	"TSNE_1"	"TSNE_2"
"cell_499"	1	10642	2041	5	17	24	24	0.690133204469861	1.32941503897668	-1.80871443570488
"cell_500"	1	24565	2979	5	28	6	6	1.51405981912191	1.44624254625129	-0.521355767753147
"cell_501"	1	13075	2208	5	32	10	10	0.81843680515143	-0.0119068507158497	-0.188744274230267
"cell_502"	1	12747	2134	5	13	3	3	0.809154510283798	1.32975668208623	-0.431937085582137
"cell_503"	1	23220	2898	5	6	14	14	1.40259560760895	-0.576758342324657	-1.20961889292234
"cell_504"	1	17619	2591	5	5	13	13	1.11094483612675	0.660413771325883	-0.695748546252736
"cell_505"	1	19894	2735	5	2	2	2	1.19986785106059	0.792743029871914	1.07876887868832
"cell_506"	1	8794	1808	5	13	3	3	0.555841675716425	2.14887292805226	0.9950172637303
"cell_507"	1	9887	1905	5	2	2	2	0.653620538735032	2.30487183923824	3.06665597090714
"cell_508"	1	18334	2634	5	29	7	7	1.17087035197479	0.204337526699713	1.04143146057067
"cell_509"	1	10542	1990	5	4	12	12	0.661772453297778	3.80071823754523	2.435834485671
"cell_510"	1	14184	2364	5	13	3	3	0.82970237582088	3.71764870119052	-0.161296997614713
"cell_511"	1	13836	2286	5	28	6	6	0.826710366583567	2.11976865801921	-1.69994012930576
"cell_512"	1	10358	1867	5	6	14	14	0.613226256121	0.566215934489901	-1.45335440894966
"cell_513"	1	30467	3193	5	12	20	20	1.96352185559368	-0.986301585760093	0.602347322571679
"cell_514"	1	10440	1963	5	24	4	4	0.673220356629967	-1.74957747490293	0.27737721208318
"cell_515"	1	26113	2992	5	30	8	8	1.60504797049784	-3.2826721717472	0.625614634393828
"cell_516"	1	13743	2240	5	6	14	14	0.831521488842808	0.185671366973036	-2.13407202062386
"cell_517"	1	25461	2952	5	4	12	12	1.56792808234727	2.07767862399136	2.66319235349624
"cell_518"	1	20238	2685	5	16	23	23	1.18398149347943	1.13156549928896	-1.0819171932773
"cell_519"	1	22150	2869	5	22	29	29	1.37114810473861	0.206601086819319	-0.34032268240158
"cell_520"	1	17137	2531	5	28	6	6	1.04035458439063	1.46908761708389	-0.872387025941962
"cell_521"	1	16738	2494	5	4	12	12	1.01166557220249	0.0445545465122018	-0.729446291500815
"cell_522"	1	16084	2394	5	13	3	3	0.973605339677123	0.922480264738794	-1.41786372892795
"cell_523"	1	18269	2608	5	10	18	18	1.15181352298338	-0.955945716741847	1.18515922021289
"cell_524"	1	19558	2697	5	31	9	9	1.16009621084586	-1.05465721611094	0.5606635431384
"cell_525"	1	19727	2712	5	24	4	4	1.18121896069484	1.86439170394785	-0.610504300829605
"cell_526"	1	13454	2301	6	1	1	1	0.843380240933404	1.45852516761837	1.56277420667768
"cell_527"	1	17210	2579	6	13	3	3	1.03913172954531	-0.0161012904051164	0.874848541070193
"cell_528"	1	19143	2690	6	2	2	2	1.18095274400239	2.65802245209076	-2.92700622134223
"cell_529"	1	18431	2648	6	30	8	8	1.20836700239561	2.65466261209367	1.44219711202243
"cell_530"	1	35600	3315	6	3	11	11	2.23521124250738	-0.81542314813908	-1.66617070748439
"cell_531"	1	3324	899	6	30	8	8	0.214304019940695	-4.60506405050509	-0.349907890297886
"cell_532"	1	20812	2809	6	9	17	17	1.32418434345645	-1.84486921556184	-2.16869278442613
"cell_533"	1	23078	2879	6	27	5	5	1.40405613954477	0.143085493202298	-1.13258828387254
"cell_534"	1	1965	595	6	24	4	4	0.121948894783986	-4.94259432266186	-2.49586883646671
"cell_535"	1	13258	2187	6	9	17	17	0.781646231087748	-2.69277288396666	-2.25565981293046
"cell_536"	1	8645	1759	6	6	14	14	0.508239823204859	-2.59492438457675	-0.15017270491064
"cell_537"	1	13811	2354	6	2	2	2	0.847115578867299	0.114661568804642	-1.65259816437746
"cell_538"	1	11487	2052	6	1	1	1	0.680408283804112	-1.66694953715339	-2.99325230297875
"cell_539"	1	15253	2390	6	13	3	3	0.982141628226741	1.94662747499893	1.00767861688883
"cell_540"	1	16124	2531	6	31	9	9	1.01554920318156	-1.19887683030858	-0.0395231887323837
"cell_541"	1	21828	2879	6	8	16	16	1.35968812754175	-0.503580764861435	2.90062117551951
"cell_542"	1	14829	2384	6	13	3	3	0.940011300153337	2.17259919805708	0.473843234509885
"cell_543"	1	18358	2569	6	21	28	28	1.170542184792	-1.50898008063357	-0.725207902488292
"cell_544"	1	14017	2289	6	31	9	9	0.916615262073728	-1.10935041073579	0.194158557253253
"cell_545"	1	16513	2524	6	13	3	3	1.0748442367636	2.05408143631183	0.765913850629601
"cell_546"	1	19861	2744	6	24	4	4	1.23848171589177	1.3772798696522	3.67589034601684
"cell_547"	1	10516	1923	6	12	20	20	0.679266330831816	-1.21874332415795	4.53450709708414
"cell_548"	1	14698	2314	6	23	30	30	0.873179864458594	-0.610553200762579	-0.369766883181993
"cell_549"	1	9179	1850	6	11	19	19	0.590219833203902	3.64121662860795	-2.24839938275645
"cell_550"	1	13837	2307	6	8	16	16	0.883915208555839	-0.513846692078706	-2.18554848837173
"cell_551"	1	18631	2654	6	1	1	1	1.15816195025123	-2.12609967468286	1.81819179187083
"cell_552"	1	17907	2634	6	24	4	4	1.16402069025147	-0.305095407559679	0.473825286914605
"cell_553"	1	6292	1342	6	14	21	21	0.38620518825493	0.973117145738274	-2.49565476440485
"cell_554"	1	18500	2573	6	10	18	18	1.10638257809233	0.143037129220191	-1.6353470697316
"cell_555"	1	25244	2992	6	8	16	16	1.49537715000662	-0.0474977602406179	-1.38188795441294
"cell_556"	1	17404	2518	6	5	13	13	1.0698074182193	-0.637796126509956	-1.36797945627495
"cell_557"	1	19684	2755	6	13	3	3	1.17715248635695	1.93908119432294	0.463420558773435
"cell_558"	1	23451	2874	6	12	20	20	1.37990959140587	2.3110771350429	-2.6799180490179
"cell_559"	1	13441	2277	6	10	18	18	0.807733314319949	0.238552709342143	1.31466985076619
"cell_560"	1	26133	3084	6	28	6	6	1.58013331859873	3.04001304479303	-0.744265535652841
"cell_561"	1	8582	1780	6	30	8	8	0.561858616666287	-3.79456712369443	0.661874095765698
"cell_562"	1	4505	1193	6	23	30	30	0.292826221887644	-3.90525137268024	2.96158717408659
"cell_563"	1	8688	1800	6	11	19	19	0.543368367883194	4.8765628669113	-1.87972351592998
"cell_564"	1	13050	2258	6	29	7	7	0.847164585615826	0.888438098071867	4.56964951899873
"cell_565"	1	17879	2626	6	9	17	17	1.09309607758229	-1.22637971637884	1.20155617656575
"cell_566"	1	9779	1929	6	4	12	12	0.61611322097613	-0.945901513075887	3.24540034415393
"cell_567"	1	12795	2253	6	16	23	23	0.830531937502751	2.0483988773654	3.17188578977258
"cell_568"	1	19062	2701	6	24	4	4	1.13746697552188	-0.281773134305914	-4.97195456934756
"cell_569"	1	23113	2963	6	29	7	7	1.48764028022387	0.176013724694293	2.30229990295115
"cell_570"	1	8271	1738	6	5	13	13	0.523590940684349	2.852256283694	0.963281844562021
"cell_571"	1	18945	2680	6	14	21	21	1.18751622814824	-2.0182909373498	-0.0238849325704415
"cell_572"	1	20457	2747	6	7	15	15	1.22859443339132	-2.6732197217037	-1.18570981322709
"cell_573"	1	18841	2628	6	29	7	7	1.14408453033547	0.579566855349876	1.89919101898439
"cell_574"	1	7903	1657	6	5	13	13	0.496834925445479	-1.62496635718003	2.06565924732427
"cell_575"	1	22192	2888	6	28	6	6	1.36571088736067	-1.42074538405562	-0.524582690123903
"cell_576"	1	13567	2282	6	13	3	3	0.864668112937939	2.2332979481252	1.38989308105933
"cell_577"	1	10012	1906	6	27	5	5	0.583157480989044	-1.28615651630608	2.48653557717426
"cell_578"	1	13683	2349	6	29	7	7	0.833198787745569	0.0834621381610455	2.6391797651613
"cell_579"	1	11052	2017	6	4	12	12	0.700039558445595	-0.67543136233395	2.37719056946202
"cell_580"	1	12300	2164	6	2	2	2	0.757968752508233	2.13569192662415	-1.00943137936462
"cell_581"	1	11849	2091	6	11	19	19	0.745831193054484	1.01410404896342	-4.76659557412077
"cell_582"	1	15398	2450	6	7	15	15	1.00226519741502	-2.25805699479204	-1.02842221444737
"cell_583"	1	10333	1983	6	2	2	2	0.647026360440203	2.17496071813486	-1.47183964851733
"cell_584"	1	25313	2979	6	4	12	12	1.50371638587601	-0.925410849238984	1.58937044893009
"cell_585"	1	2786	811	6	15	22	22	0.183631515970313	-3.93095243542969	2.54929460936993
"cell_586"	1	20395	2629	6	11	19	19	1.23119921932275	1.8870284145589	0.622671977962261
"cell_587"	1	21013	2731	6	3	11	11	1.25313538032391	-0.146577921910549	0.641714472386568
"cell_588"	1	14201	2313	6	9	17	17	0.913765370532721	3.14967428442239	-1.71161145943721
"cell_589"	1	11863	2107	6	2	2	2	0.74215579073522	2.5320619659791	-0.610128586182716
"cell_590"	1	15889	2438	6	25	31	31	0.962901556724466	-3.82599471034586	3.02224238858281
"cell_591"	1	7645	1646	6	31	9	9	0.464110599920604	0.599639304788855	2.3462165915453
"cell_592"	1	21323	2762	6	1	1	1	1.33130775686297	-1.23961040074024	0.051788132045439
"cell_593"	1	21582	2867	6	30	8	8	1.32872388666413	-1.95407247572382	3.37728300539459
"cell_594"	1	8201	1723	6	2	2	2	0.508729059007139	1.51917979858236	-1.19381389886284
"cell_595"	1	14628	2346	6	15	22	22	0.900550953542314	-0.090071018049605	3.23954029312931
"cell_596"	1	13909	2296	6	30	8	8	0.850019837286633	3.15997608671653	3.23267084197469
"cell_597"	1	7870	1650	6	30	8	8	0.498388780265637	-2.63619315404131	1.58602136572375
"cell_598"	1	12694	2211	6	6	14	14	0.794377168737043	-2.96046728687595	-3.67461821736218
"cell_599"	1	13500	2319	6	12	20	20	0.888838239947625	-1.33403809099326	1.1490357940925
"cell_600"	1	16436	2467	6	8	16	16	1.01606116843337	-2.3753973931476	0.838471450757627
"cell_601"	1	16007	2493	6	3	11	11	0.99048426819717	-0.798954242778039	-2.45143595279946
"cell_602"	1	18639	2660	6	5	13	13	1.23801649868645	-1.53788550247562	1.89728118601355
"cell_603"	1	22929	2841	6	28	6	6	1.35848412937159	4.15685592006587	-1.14235352627648
"cell_604"	1	10789	2021	6	12	20	20	0.682317575181119	3.08639778914382	3.87394366915646
"cell_605"	1	16183	2467	6	24	4	4	1.0071661601234	0.187891271716242	0.688598127051302
"cell_606"	1	20965	2758	6	28	6	6	1.28906348001387	2.19621125752309	-0.73363539514013
"cell_607"	1	12347	2148	6	29	7	7	0.759074626345515	0.223451248366494	-3.54252336420801
"cell_608"	1	11446	2076	6	2	2	2	0.69793544810572	0.219597615362345	1.34102644241829
"cell_609"	1	21390	2758	6	27	5	5	1.30486411756173	-1.68579176736474	3.55802361746909
"cell_610"	1	11083	2098	6	8	16	16	0.659477136571014	-0.744343599489209	3.22124907621157
"cell_611"	1	17874	2577	6	1	1	1	1.13778229647968	-2.81621823216367	0.259037394755786
"cell_612"	1	15889	2425	6	2	2	2	0.904610413568389	2.31497920044449	-1.09817353328654
"cell_613"	1	13117	2216	6	11	19	19	0.776455592655464	4.9943853106469	-0.518476451955571
"cell_614"	1	12062	2128	6	6	14	14	0.71032986340466	-2.03639342899152	-3.91051501527986
"cell_615"	1	5090	1267	6	18	25	25	0.321104709357434	1.41368461526019	1.45123124336395
"cell_616"	1	20832	2745	6	1	1	1	1.29583077444966	3.18102225578274	1.7359570661763
"cell_617"	1	8332	1694	6	15	22	22	0.513109931608445	1.29260647506431	3.64715218036683
"cell_618"	1	25816	3043	6	32	10	10	1.59906939790598	4.15596226963229	-1.15054302755123
"cell_619"	1	14854	2405	6	4	12	12	0.908627350438807	-0.586890862221337	1.41918493574183
"cell_620"	1	12476	2187	6	27	5	5	0.762097326623864	-1.50387370256979	3.74538275713542
"cell_621"	1	19741	2703	6	11	19	19	1.23422895265977	-0.9666040599421	0.390212861074036
"cell_622"	1	24113	2927	6	9	17	17	1.46799523151498	-1.18409047576652	-0.750155669039282
"cell_623"	1	22430	2828	6	29	7	7	1.37789797967155	-0.0501458339356585	1.23143353897954
"cell_624"	1	13836	2299	6	15	22	22	0.833508510129044	-2.14130745528055	-2.45261211349524
"cell_625"	1	10607	1943	6	7	15	15	0.655597676570331	-4.16682712968285	-2.98627156542456
"cell_626"	1	16637	2500	6	5	13	13	1.05163181921011	2.08437690058033	4.37061548366051
"cell_627"	1	21384	2843	6	4	12	12	1.4028808669465	-3.28473434455666	0.245737899667186
"cell_628"	1	21400	2806	6	7	15	15	1.32943082469672	-2.22931531322315	-1.19552870818177
"cell_629"	1	10314	2144	6	5	13	13	0.738905445242863	-0.468618801344375	-3.72553854462934
"cell_630"	1	12840	2157	6	5	13	13	0.739215090578398	0.0937246121216114	-2.53376884240452
"cell_631"	1	22596	2843	6	28	6	6	1.40929376270316	0.850181685229619	-0.43348597376665
"cell_632"	1	20078	2722	6	2	2	2	1.19777460170174	2.23318067850515	-0.197693938809795
"cell_633"	1	11501	2102	6	14	21	21	0.68372283064853	1.89034861515622	0.125386601958762
"cell_634"	1	19877	2663	6	24	4	4	1.22807060852342	-0.669568866086894	2.14173077659381
"cell_635"	1	20320	2745	6	9	17	17	1.20541542072197	-2.30350291666474	-1.84995981757622
"cell_636"	1	18107	2600	6	24	4	4	1.15002319418716	0.672295748323651	0.210018022595881
"cell_637"	1	27895	3031	6	4	12	12	1.75256567725392	0.043056985166625	0.621003092191321
"cell_638"	1	22341	2888	6	15	22	22	1.3882941956548	-0.280691334674063	-1.90642852350589
"cell_639"	1	17060	2539	6	15	22	22	1.02012736408181	-1.05765655479931	-2.68677791190174
"cell_640"	1	15412	2389	6	4	12	12	0.938423027698865	5.02460329633131	-0.395190361736463
"cell_641"	1	17611	2622	6	4	12	12	1.1166931278311	0.121964908332261	1.67692475295095
"cell_642"	1	14169	2349	6	32	10	10	0.870761520549583	0.466719294961538	-2.20892584145977
"cell_643"	1	14619	2391	6	3	11	11	0.904303955365938	0.574404408458555	-0.978998485524309
"cell_644"	1	26581	3026	6	31	9	9	1.62858769914585	-1.18416020229211	-0.730481084667509
"cell_645"	1	8122	1686	7	5	13	13	0.522468303020352	-3.35349582740567	1.3446373300113
"cell_646"	1	26990	3120	7	13	3	3	1.75599390324193	1.43532731743558	2.28725596564277
"cell_647"	1	9105	1763	7	15	22	22	0.543056330450727	0.884825341650429	-2.22000989708933
"cell_648"	1	21865	2883	7	8	16	16	1.35425967194101	2.29477645273306	-1.69833923705511
"cell_649"	1	12761	2223	7	8	16	16	0.824619698560426	2.23696210221449	-3.4770545598902
"cell_650"	1	12002	2112	7	18	25	25	0.729611737369264	-4.89151302302863	2.12323367018407
"cell_651"	1	22164	2857	7	6	14	14	1.41192075893679	-1.06631249049878	-0.976684768281989
"cell_652"	1	13495	2268	7	12	20	20	0.86166442377094	-4.30726803116843	3.45191307132642
"cell_653"	1	11917	2190	7	27	5	5	0.744949903167822	-2.10322993843013	4.62887893993401
"cell_654"	1	13874	2253	7	2	2	2	0.875393481778659	2.2338886733339	-1.62075653223267
"cell_655"	1	18597	2623	7	27	5	5	1.17158897960659	2.48751101819222	3.92019069435373
"cell_656"	1	2383	721	7	29	7	7	0.149610775416449	-4.96965768084691	1.50483934082437
"cell_657"	1	13949	2320	7	29	7	7	0.873331616238402	-0.213271468316188	2.64344694904799
"cell_658"	1	15276	2447	7	2	2	2	0.925371278580645	-2.42546390380444	2.47855769497388
"cell_659"	1	20251	2782	7	7	15	15	1.25884934294888	-2.2644356044406	-1.0518903456335
"cell_660"	1	7178	1521	7	8	16	16	0.429195696766611	1.57701071254091	1.69654221894221
"cell_661"	1	19792	2696	7	7	15	15	1.16083026758296	-1.37479297243512	-1.68462098747741
"cell_662"	1	29007	3120	7	16	23	23	1.8480335013955	-0.693298882054186	-1.03231949441513
"cell_663"	1	20285	2722	7	20	27	27	1.30882911424438	0.0641420113869305	-0.973394120859214
"cell_664"	1	11223	2054	7	18	25	25	0.686003893708522	-0.240661936061921	3.43954488087803
"cell_665"	1	14802	2416	7	31	9	9	0.964207507756439	-0.282295142319982	-1.79405055496814
"cell_666"	1	19166	2678	7	9	17	17	1.2039455017004	0.170266332673042	-2.03684423092699
"cell_667"	1	7013	1558	7	14	21	21	0.426714844429144	2.06315913413724	4.59272137222602
"cell_668"	1	19080	2679	7	32	10	10	1.1543110473361	-0.626567713640894	0.467184239158393
"cell_669"	1	26803	3054	7	6	14	14	1.62307313193025	0.57425354428165	-0.636406070322095
"cell_670"	1	14263	2260	7	6	14	14	0.872070189571072	-2.1065239161925	-1.8961165477998
"cell_671"	1	9745	1935	7	17	24	24	0.621881778272316	-0.58600381053808	-4.30588885645672
"cell_672"	1	17922	2579	7	32	10	10	1.11756059373084	-0.153155063516582	-0.492803753835681
"cell_673"	1	20960	2689	7	1	1	1	1.25983118173854	-1.19435097245538	-1.59185873147696
"cell_674"	1	11848	2062	7	11	19	19	0.753434165014726	-1.03584187510404	0.141823706884258
"cell_675"	1	12384	2188	7	16	23	23	0.740244442373652	-1.29257045891549	-1.40584075209069
"cell_676"	1	10107	1961	7	7	15	15	0.607181420145018	-4.17008880109082	-2.88261419061534
"cell_677"	1	16585	2493	7	29	7	7	1.01498796900366	-1.16363433967878	2.05903481377292
"cell_678"	1	18735	2651	7	16	23	23	1.10994968765292	1.51427502876451	-1.40722470664557
"cell_679"	1	22096	2853	7	16	23	23	1.29000014882871	-0.456507157586788	-0.349900576156976
"cell_680"	1	21873	2862	7	10	18	18	1.418007696902	0.160992749917644	0.585816626541557
"cell_681"	1	15651	2542	7	1	1	1	0.966826935706582	2.31523513942811	1.44707631341845
"cell_682"	1	26169	3056	7	28	6	6	1.60100170305076	-4.14166190721689	3.46403543046873
"cell_683"	1	19265	2723	7	28	6	6	1.18932651941974	-2.16738000517823	1.15071697201711
"cell_684"	1	21376	2811	7	28	6	6	1.33082102335964	1.7932975937275	-2.19560793495246
"cell_685"	1	25524	3045	7	3	11	11	1.57369334725502	0.896034143301833	-2.64654034978667
"cell_686"	1	20712	2810	7	9	17	17	1.34943619170651	-2.37280243407142	-0.600946361938663
"cell_687"	1	8113	1726	7	6	14	14	0.527770300940524	0.848594627564591	0.869757325548952
"cell_688"	1	15510	2454	7	27	5	5	0.99539414871547	-0.247568242466167	2.85767499267157
"cell_689"	1	21144	2776	7	9	17	17	1.25988035051494	0.488262737965357	-4.19517732970289
"cell_690"	1	10014	1909	7	4	12	12	0.613425192383545	-2.80475654597411	0.507171612884589
"cell_691"	1	17098	2594	7	28	6	6	1.04905574595471	0.171227421074829	2.5271773768658
"cell_692"	1	8725	1780	7	27	5	5	0.529249261382064	-3.43259459140886	-2.02746008919349
"cell_693"	1	23426	2925	7	6	14	14	1.48152961855138	0.0199959605796864	-0.615782706123854
"cell_694"	1	18078	2674	7	16	23	23	1.14129159387975	-2.24024400770752	1.22665161798328
"cell_695"	1	21157	2786	7	14	21	21	1.30893278802794	-4.00843198017166	-1.25927714238346
"cell_696"	1	8895	1832	7	4	12	12	0.588778143874828	-0.795092771439301	1.63358862467555
"cell_697"	1	19552	2662	7	27	5	5	1.18746406108382	-1.77283206349389	3.38277581292008
"cell_698"	1	26363	3008	7	2	2	2	1.71115805084131	1.79491164561411	-0.489236424070781
"cell_699"	1	16111	2458	7	2	2	2	1.03985855540827	2.13126676625652	3.36810886723094
"cell_700"	1	12664	2164	7	13	3	3	0.800461197962198	2.15555908949116	1.4233223576064
"cell_701"	1	29211	3115	7	23	30	30	1.71404921092952	-0.730122415268755	2.00741442245354
"cell_702"	1	7239	1608	7	24	4	4	0.449552715468646	-4.88632802705733	-1.53778801598002
"cell_703"	1	9390	1838	7	24	4	4	0.545730783135919	-1.4924845351216	0.747239718254539
"cell_704"	1	11407	2132	7	5	13	13	0.708353338324161	1.29568239323755	-0.101236936114137
"cell_705"	1	12733	2140	7	30	8	8	0.7772224877348	-3.6041860132351	-0.120120750983877
"cell_706"	1	29126	3164	7	9	17	17	1.82052198688264	-1.63041893618	-0.491685879935911
"cell_707"	1	17597	2643	7	24	4	4	1.08854873953384	-0.0370440740699558	0.409483041975627
"cell_708"	1	14063	2279	7	2	2	2	0.872109001916723	0.227429546345888	-2.06508708365851
"cell_709"	1	15655	2397	7	15	22	22	0.954801375457976	-0.984900049266153	-3.0293424623766
"cell_710"	1	12564	2181	7	13	3	3	0.792387104167618	-1.39915546908517	2.63100458021685
"cell_711"	1	22621	2846	7	4	12	12	1.33553037498402	-0.344932205917297	1.09201193057303
"cell_712"	1	14842	2364	7	13	3	3	0.911944669841324	1.00819232551665	0.14582230917963
"cell_713"	1	22687	2848	7	2	2	2	1.40055487149583	-0.178433103932073	-0.789386183438072
"cell_714"	1	21717	2787	7	24	4	4	1.36310094294937	0.465061131215209	3.58157868801377
"cell_715"	1	7236	1626	7	27	5	5	0.401372633478355	-3.11161432763599	0.0189804423397061
"cell_716"	1	13884	2456	7	25	31	31	0.921327081501414	0.00269902687601307	6.29798179645338
"cell_717"	1	18241	2599	7	12	20	20	1.1162195190045	1.9639758045191	-2.13635793784731
"cell_718"	1	13931	2265	7	9	17	17	0.807348067677745	-0.996198409381756	-0.600395675052564
"cell_719"	1	14394	2381	7	6	14	14	0.909498291135127	-2.79680794025885	-0.249746605970805
"cell_720"	1	14575	2389	7	1	1	1	0.935141444501008	2.33945750736303	1.56115069476656
"cell_721"	1	18295	2662	7	31	9	9	1.13119688609665	-1.01964105739749	0.933542132969884
"cell_722"	1	26563	3019	7	1	1	1	1.68097977780811	-0.39690336259537	-1.52450815187731
"cell_723"	1	6822	1563	7	7	15	15	0.457398776586046	-3.04110187931974	-2.87495781278498
"cell_724"	1	11485	2061	7	32	10	10	0.719305125159453	1.16362951891421	-2.31815798594187
"cell_725"	1	15574	2465	7	1	1	1	0.949123576037075	-1.34548395421389	-1.55997669947944
"cell_726"	1	24034	2943	7	16	23	23	1.51918891762689	-0.704807656559512	-0.918648244727991
"cell_727"	1	17141	2565	7	12	20	20	1.09250145590728	-0.347406343976239	4.41840722274037
"cell_728"	1	26674	3081	7	17	24	24	1.69324958919026	1.43368121938715	-2.30451227174807
"cell_729"	1	14599	2361	7	30	8	8	0.922414381366544	-2.91896193977633	0.846596418583341
"cell_730"	1	10686	1967	7	2	2	2	0.665381801508747	1.12746706020675	-0.8691014811078
"cell_731"	1	7928	1657	7	31	9	9	0.49464299512341	5.16783446013607	-1.47651359583633
"cell_732"	1	21993	2826	7	7	15	15	1.38098340960414	0.742281694639238	0.460909511959262
"cell_733"	1	23569	2887	7	27	5	5	1.47624742325809	-1.68320423082071	-1.86408888736352
"cell_734"	1	30645	3268	7	2	2	2	1.84464835929703	2.03480339231818	-0.840715076450197
"cell_735"	1	18193	2616	7	3	11	11	1.10104924015474	-0.786133916177754	-0.479604419473727
"cell_736"	1	12137	2132	7	5	13	13	0.733017127655829	1.58769757406528	0.308820058403513
"cell_737"	1	15147	2346	7	11	19	19	0.957488471955995	-2.16992169669111	1.74907051045708
"cell_738"	1	6722	1522	7	13	3	3	0.407757742827615	4.46884577423715	1.93415395294693
"cell_739"	1	14438	2325	7	10	18	18	0.916128611652672	-1.03133940834166	0.134314204192981
"cell_740"	1	12828	2144	7	29	7	7	0.803175958796924	-3.32716770440352	2.62425672779864
"cell_741"	1	15826	2435	7	29	7	7	0.958744629777964	-2.63626353721184	2.27672192801984
"cell_742"	1	22291	2819	7	25	31	31	1.37785491740652	-2.01539841050801	3.40043290793904
"cell_743"	1	29371	3186	7	28	6	6	1.76907232960197	2.13747797297304	-1.24968148303143
"cell_744"	1	21949	2821	7	29	7	7	1.33187019154336	-0.533700605852514	1.76060302224484
"cell_745"	1	11321	2095	7	14	21	21	0.735744003880003	1.37712094722937	-0.753909971991725
"cell_746"	1	24381	2961	7	17	24	24	1.60209744800657	3.4695104053969	-0.389232608075919
"cell_747"	1	12782	2238	7	11	19	19	0.848918472009499	-1.975199058111	2.45947865500459
"cell_748"	1	16441	2484	7	2	2	2	0.997438723621129	4.62374827703121	-1.85593015192459
