"vst.mean"	"vst.variance"	"vst.variance.expected"	"vst.variance.standardized"	"vst.variable"
"4818"	0.945	1.30127627627627	1.73086102987915	0.751808639638231	0
"3547"	0.951	1.37197097097097	1.79128680575885	0.76591362508795	0
"2928"	0.948	1.36666266266266	1.76427821908298	0.774629901270908	0
"3347"	0.953	1.36815915915916	1.80799200171271	0.756728546289535	0
"2598"	0.972	1.3946106106106	1.91438491751498	0.728490178673641	0
"3723"	0.94	1.30570570570571	1.68847399968033	0.773305189154768	0
"3314"	0.945	1.31729229229229	1.73086102987915	0.761061846995459	0
"4062"	0.933	1.15967067067067	1.66969063518913	0.694542238083112	0
"3424"	0.937	1.25628728728728	1.67598761642866	0.749580292224527	0
"4492"	0.93	1.24434434434435	1.6907634884466	0.735965942514878	0
"3445"	0.954	1.34723123123123	1.81594845575885	0.741888475390811	0
"3702"	0.934	1.23287687687688	1.66961883069572	0.738418167195168	0
"4632"	0.925	1.2225975975976	1.72803013817804	0.707509418143972	0
"4888"	0.936	1.25315715715716	1.6729477361561	0.749071312912926	0
"3820"	0.945	1.3273023023023	1.73086102987915	0.766845101593726	0
"4078"	0.951	1.2998988988989	1.79128680575885	0.725678821906034	0
"4253"	0.964	1.41011411411412	1.87499411826544	0.75206322002685	0
"3319"	0.944	1.35622022022023	1.72228273459438	0.787455040324508	0
"2681"	0.951	1.39199099099099	1.79128680575885	0.77708995930515	0
"4420"	0.95	1.38688688688689	1.78260871745725	0.778009707517401	0
"3372"	0.939	1.25653553553554	1.68392811240508	0.746193098315156	0
"3845"	0.925	1.18255755755756	1.72803013817804	0.684338502802034	0
"3483"	0.943	1.32307407407407	1.71383726044248	0.771995162325087	0
"4244"	0.955	1.33430930930931	1.82385134234452	0.731588851750433	0
"3222"	0.944	1.19606006006006	1.72228273459438	0.694462085716578	0
"4257"	0.944	1.28214614614615	1.72228273459438	0.744445798818341	0
"3158"	0.947	1.37756856856856	1.75304601849698	0.785814265018361	0
"3233"	0.962	1.40796396396396	1.86655771704156	0.754310435251661	0
"2919"	0.965	1.40518018018018	1.87918616355587	0.74775996515494	0
"3832"	0.97	1.42252252252252	1.90461583167174	0.746881601458665	0
"4936"	0.958	1.29352952952953	1.84563016516264	0.700860634999179	0
"3318"	0.943	1.27302402402402	1.71383726044248	0.74279166021595	0
"4270"	0.933	1.32183283283284	1.66969063518913	0.791663320722348	0
"3994"	0.927	1.16683783783783	1.71236081622488	0.681420543370221	0
"3334"	0.941	1.25877777777778	1.69502138358581	0.742632387984888	0
"4828"	0.938	1.19935535535535	1.67970684870625	0.714026591175197	0
"2745"	0.94	1.1955955955956	1.68847399968033	0.708092393381212	0
"4661"	0.927	1.17284384384384	1.71236081622488	0.684927985230079	0
"437"	1.097	3.04463563563563	3.34624936426683	0.909865136814967	0
"3953"	0.97	1.45255255255255	1.90461583167174	0.762648576368074	0
"2690"	0.956	1.3313953953954	1.83154059998836	0.726926498601153	0
"4439"	0.936	1.26316716716717	1.6729477361561	0.755054769415285	0
"2665"	0.982	1.42109709709709	1.99716265620782	0.711558015908161	0
"4682"	0.95	1.28278278278279	1.78260871745725	0.719609844953841	0
"4575"	0.943	1.30105205205205	1.71383726044248	0.759145621397067	0
"2830"	0.929	1.22518418418418	1.69678512476924	0.722062072739356	0
"4423"	0.964	1.45415815815817	1.87499411826544	0.775553450537434	0
"3345"	0.949	1.34174074074075	1.77398404251538	0.756343184935449	0
"3007"	0.935	1.19597097097098	1.67076506723129	0.715822346557007	0
"4152"	0.955	1.37234734734735	1.82385134234452	0.75244473904503	0
"3928"	0.971	1.36152052052052	1.90960805021767	0.712984279871107	0
"4878"	0.936	1.24314714714715	1.6729477361561	0.743087856410567	0
"3460"	0.963	1.38101201201201	1.87083063224787	0.73818120582764	0
"3698"	0.962	1.3459019019019	1.86655771704156	0.72106096136964	0
"4647"	0.947	1.23142242242242	1.75304601849698	0.702447288564743	0
"2715"	0.979	1.43999899899901	1.96691657433647	0.732109850406224	0
"2615"	0.948	1.46876476476476	1.76427821908298	0.83250178394663	0
"3553"	0.964	1.46817217217218	1.87499411826544	0.783027614790802	0
"4400"	0.941	1.29481381381381	1.69502138358581	0.763892318027659	0
"3834"	0.928	1.30011611611611	1.70290514496379	0.763469486225414	0
"4583"	0.934	1.24689089089089	1.66961883069572	0.746811708137787	0
"2567"	0.93	1.28838838838839	1.6907634884466	0.762015738565602	0
"4193"	0.958	1.39362962962963	1.84563016516264	0.755096907243502	0
"4855"	0.948	1.25254854854855	1.76427821908298	0.709949561809808	0
"2659"	0.965	1.4272022022022	1.87918616355587	0.759478879677144	0
"4986"	0.925	1.19857357357357	1.72803013817804	0.69360686893881	0
"3423"	0.945	1.26724224224224	1.73086102987915	0.732145574004123	0
"4691"	0.937	1.31634734734734	1.67598761642866	0.785415915036611	0
"3964"	0.954	1.26114514514514	1.81594845575885	0.694482897433417	0
"4067"	0.938	1.3535095095095	1.67970684870625	0.805801030431005	0
"2947"	0.968	1.39637237237237	1.89331977948195	0.73752589895535	0
"3042"	0.934	1.23888288288288	1.66961883069572	0.742015399027719	0
"3245"	0.959	1.3947137137137	1.85170968379907	0.753203229381098	0
"3535"	0.937	1.26629729729729	1.67598761642866	0.755552896026541	0
"3722"	0.942	1.33997597597598	1.70410842298715	0.786320845493572	0
"2915"	0.935	1.16994494494495	1.67076506723129	0.700245036175988	0
"3704"	0.938	1.31947547547547	1.67970684870625	0.785539141244657	0
"2518"	0.966	1.47231631631632	1.88354513889431	0.781672966531936	0
"3859"	0.951	1.33793693693693	1.79128680575885	0.746913856918713	0
"2621"	0.949	1.34174074074075	1.77398404251538	0.756343184935449	0
"4474"	0.943	1.34109209209209	1.71383726044248	0.782508423084375	0
"3984"	0.944	1.24010410410411	1.72228273459438	0.720035148233759	0
"2507"	0.957	1.3505015015015	1.83885454929147	0.73442540739389	0
"3294"	0.949	1.31771671671672	1.77398404251538	0.742800772237102	0
"3316"	0.975	1.51589089089089	1.93138082714942	0.784874153031871	0
"3771"	0.949	1.25165065065066	1.77398404251538	0.705559137316649	0
"3050"	0.942	1.27390990990991	1.70410842298715	0.747552146756519	0
"3519"	0.944	1.26412812812813	1.72228273459438	0.733984091424948	0
"4570"	0.946	1.3143983983984	1.74150773478787	0.75474737903389	0
"2686"	0.944	1.41828228228229	1.72228273459438	0.82348981023508	0
"4005"	0.963	1.41704804804804	1.87083063224787	0.757443257354312	0
"4545"	0.94	1.27167167167168	1.68847399968033	0.753148506824759	0
"2733"	0.919	1.34378278278278	1.7303725576599	0.776585814906861	0
"2766"	0.948	1.37867467467467	1.76427821908298	0.781438358056287	0
"2739"	0.967	1.40932032032032	1.88820986469503	0.746379068699523	0
"4553"	0.95	1.32882882882883	1.78260871745725	0.745440553395415	0
"2709"	0.943	1.3531041041041	1.71383726044248	0.789517263590569	0
"3299"	0.952	1.36305905905905	1.79981613554631	0.757332391980874	0
"4048"	0.933	1.34185285285286	1.66969063518913	0.803653577838302	0
"4705"	0.94	1.36776776776777	1.68847399968033	0.810061492227134	0
"2529"	0.948	1.31060660660661	1.76427821908298	0.742857102939139	0
"4584"	0.924	1.32554954954955	1.73029502441769	0.76608296899868	0
"2557"	0.933	1.24375475475476	1.66969063518913	0.744901317970122	0
"3097"	0.977	1.51999099099099	1.94815322145631	0.780221480656819	0
"2697"	0.951	1.34794694694694	1.79128680575885	0.752502024027312	0
"3501"	0.952	1.38107707707707	1.79981613554631	0.767343424587018	0
"3913"	0.964	1.41411811811813	1.87499411826544	0.754198695527813	0
"3546"	0.966	1.3521961961962	1.88354513889431	0.717899543936588	0
"3978"	0.945	1.25723223223223	1.73086102987915	0.726362319405856	0
"2585"	0.943	1.22497597597597	1.71383726044248	0.714756298191179	0
"3231"	0.954	1.30719119119119	1.81594845575885	0.719839369364116	0
"4582"	0.936	1.26516916916917	1.6729477361561	0.756251460715758	0
"3330"	0.954	1.45533933933934	1.81594845575885	0.801421061662888	0
"3988"	0.95	1.34284284284285	1.78260871745725	0.753302073355894	0
"2736"	0.971	1.44160060060061	1.90960805021767	0.754919628892573	0
"3665"	0.964	1.42212612612614	1.87499411826544	0.758469646529736	0
"4735"	0.956	1.47954354354354	1.83154059998836	0.807813675303154	0
"2749"	0.933	1.33584684684685	1.66969063518913	0.800056500703517	0
"3710"	0.934	1.26691091091091	1.66961883069572	0.75880248091296	0
"4386"	0.935	1.28405905905906	1.67076506723129	0.768545550923532	0
"3854"	0.93	1.25635635635636	1.6907634884466	0.743070432346894	0
"2950"	0.966	1.41225625625626	1.88354513889431	0.749786255234261	0
"3979"	0.932	1.23861461461462	1.67368154598259	0.740053935342546	0
"4924"	0.941	1.23675575575575	1.69502138358581	0.729640208514305	0
"3993"	0.958	1.35759359359359	1.84563016516264	0.735571849235547	0
"2714"	0.933	1.30781881881882	1.66969063518913	0.783270140741179	0
"2842"	0.95	1.40890890890892	1.78260871745725	0.790363524598154	0
"4831"	0.923	1.14821921921922	1.73104873287961	0.663308431131888	0
"4178"	0.948	1.29659259259259	1.76427821908298	0.734913903356197	0
"2944"	0.953	1.3101011011011	1.80799200171271	0.724616646456428	0
"3770"	0.971	1.36952852852854	1.90960805021767	0.717177814773254	0
"4205"	0.932	1.18656256256257	1.67368154598259	0.708953603157493	0
"3485"	0.951	1.33593493493493	1.79128680575885	0.745796223496993	0
"3310"	0.939	1.22850750750751	1.68392811240508	0.729548665680797	0
"3121"	0.963	1.38501601601601	1.87083063224787	0.740321433775046	0
"3754"	0.94	1.20160160160161	1.68847399968033	0.71164945496886	0
"4395"	0.937	1.20623723723723	1.67598761642866	0.719717273214458	0
"3470"	0.928	1.25206806806807	1.70290514496379	0.735254145993372	0
"3630"	0.955	1.40237737737738	1.82385134234452	0.768909913224975	0
"3411"	0.924	1.24947347347347	1.73029502441769	0.722115856452842	0
"4185"	0.946	1.36044444444445	1.74150773478787	0.781187712961925	0
"2503"	0.933	1.26577677677678	1.66969063518913	0.758090600797673	0
"2655"	0.948	1.26856456456456	1.76427821908298	0.719027504190313	0
"4730"	0.958	1.33356956956957	1.84563016516264	0.722555143896908	0
"3234"	0.962	1.46602202202202	1.86655771704156	0.785414781786455	0
"2538"	0.95	1.25875875875876	1.78260871745725	0.706132953593019	0
"3184"	0.989	1.64252152152152	2.07665749535328	0.790944835726073	0
"3344"	0.939	1.2164954954955	1.68392811240508	0.72241533740893	0
"4373"	0.945	1.27725225225225	1.73086102987915	0.737928828602391	0
"3243"	0.958	1.47170770770771	1.84563016516264	0.797401199594075	0
"4046"	0.938	1.23739339339339	1.67970684870625	0.736672232030526	0
"4313"	0.931	1.31355255255255	1.68186964781436	0.781007347542988	0
"3221"	0.948	1.35865465465465	1.76427821908298	0.770090930080656	0
"2587"	0.957	1.39054154154154	1.83885454929147	0.756199853913039	0
"4769"	0.949	1.37977877877878	1.77398404251538	0.777785338374497	0
"4723"	0.925	1.20658158158158	1.72803013817804	0.698241052007197	0
"3823"	0.951	1.36396296296296	1.79128680575885	0.761443091401071	0
"4740"	0.938	1.31947547547547	1.67970684870625	0.785539141244658	0
"3903"	0.931	1.25349249249249	1.68186964781436	0.74529705326536	0
"4089"	0.938	1.26742342342342	1.67970684870625	0.754550369547891	0
"2584"	0.935	1.27204704704705	1.67076506723129	0.76135602305537	0
"3972"	0.925	1.24862362362362	1.72803013817804	0.722570513116231	0
"4163"	0.933	1.2837947947948	1.66969063518913	0.768881832202033	0
"3749"	0.965	1.43320820820821	1.87918616355587	0.762674947274109	0
"2434"	1.104	2.98016416416415	3.42510597225139	0.870094002436147	0
"4139"	0.931	1.20544444444444	1.68186964781436	0.716728817843258	0
"3439"	0.928	1.15997597597597	1.70290514496379	0.681174743881959	0
"2877"	0.942	1.28391991991992	1.70410842298715	0.753426192019709	0
"3255"	0.939	1.29457357357358	1.68392811240508	0.76878197117607	0
"4653"	0.967	1.4934044044044	1.88820986469503	0.790910180233391	0
"4086"	0.933	1.36587687687688	1.66969063518913	0.818041886377449	0
"1656"	1.098	3.13953553553553	3.35754868072627	0.935067763442348	0
"4349"	0.936	1.23914314314314	1.6729477361561	0.740694473809623	0
"4396"	0.954	1.34522922922923	1.81594845575885	0.740786020089478	0
"2706"	0.965	1.41519019019019	1.87918616355587	0.753086744483214	0
"2999"	0.953	1.36015115115115	1.80799200171271	0.752299318726349	0
"3914"	0.93	1.28838838838839	1.6907634884466	0.762015738565602	0
"4183"	0.951	1.35395295295295	1.79128680575885	0.755854924292472	0
"4734"	0.946	1.37045445445446	1.74150773478787	0.786935611641933	0
"4079"	0.919	1.2617007007007	1.7303725576599	0.729149740103937	0
"2769"	0.971	1.55371271271272	1.90960805021767	0.813629117522625	0
"2668"	0.963	1.46309409409409	1.87083063224787	0.782055878749503	0
"2867"	0.925	1.30868368368368	1.72803013817804	0.757326886129138	0
"3735"	0.907	1.13949049049049	1.71729131584734	0.663539423960956	0
"3623"	0.93	1.27637637637638	1.6907634884466	0.754911248733587	0
"3791"	0.935	1.29406906906907	1.67076506723129	0.774536824147	0
"3767"	0.918	1.2285045045045	1.72818173787714	0.710865343371564	0
"3360"	0.944	1.26813213213214	1.72228273459438	0.736308915290146	0
"4383"	0.936	1.35726126126126	1.6729477361561	0.811299260537462	0
"3365"	0.933	1.23774874874875	1.66969063518913	0.741304240835336	0
"2573"	0.931	1.25549449449449	1.68186964781436	0.746487396407948	0
"3084"	0.929	1.27523423423423	1.69678512476924	0.751559060495455	0
"4701"	0.939	1.28656556556557	1.68392811240508	0.764026418994827	0
"4249"	0.935	1.33410910910911	1.67076506723129	0.798501917040876	0
"4312"	0.955	1.38636136136136	1.82385134234452	0.760128486995671	0
"4703"	0.94	1.28768768768769	1.68847399968033	0.762634004391821	0
"4637"	0.943	1.31106206206206	1.71383726044248	0.764986321818894	0
"4455"	0.951	1.2998988988989	1.79128680575885	0.725678821906035	0
"3476"	0.984	1.52727127127127	2.01843168619421	0.756662354102739	0
"3624"	0.935	1.221996996997	1.67076506723129	0.731399656938026	0
"3381"	0.945	1.32329829829829	1.73086102987915	0.764531799754419	0
"4782"	0.934	1.18683083083083	1.66961883069572	0.710839389812273	0
"3669"	0.959	1.3887077077077	1.85170968379907	0.749959737132527	0
"3980"	0.912	1.13138738738739	1.72629432711673	0.655384988304422	0
"3738"	0.929	1.17513413413413	1.69678512476924	0.692565084983256	0
"2726"	0.947	1.30549649649649	1.75304601849698	0.744701783479591	0
"4991"	0.946	1.48456856856857	1.74150773478787	0.852461656594019	0
"4014"	0.94	1.24164164164165	1.68847399968033	0.735363198886517	0
"3864"	0.933	1.23174274274275	1.66969063518913	0.73770716370055	0
"2524"	0.925	1.20858358358358	1.72803013817804	0.699399597774294	0
"3180"	0.948	1.38468068068068	1.76427821908298	0.784842586448977	0
"3612"	0.956	1.37744144144144	1.83154059998836	0.7520671075761	0
"3375"	0.926	1.23175575575576	1.721862124539	0.715362593904281	0
"4736"	0.95	1.38288288288289	1.78260871745725	0.775763558957265	0
"3193"	0.924	1.15738138138138	1.73029502441769	0.668892509686828	0
"2632"	0.963	1.34297397397397	1.87083063224787	0.717849040327261	0
"3500"	0.949	1.36976876876877	1.77398404251538	0.772142666416853	0
"4517"	0.951	1.35595495495495	1.79128680575885	0.756972557714192	0
"4013"	0.941	1.29281181181181	1.69502138358581	0.762711210803061	0
"4768"	0.945	1.38335835835835	1.73086102987915	0.799231327344021	0
"2901"	0.95	1.30880880880881	1.78260871745725	0.73420981059473	0
"3436"	0.934	1.28292692692693	1.66961883069572	0.768395099133096	0
"4745"	0.937	1.23826926926927	1.67598761642866	0.738829605380903	0
"2691"	0.926	1.23175575575576	1.721862124539	0.715362593904281	0
"3348"	0.94	1.32172172172173	1.68847399968033	0.782790686721829	0
"3462"	0.932	1.26063663663664	1.67368154598259	0.753211768190068	0
"3327"	0.928	1.31813413413413	1.70290514496379	0.774050238812429	0
"3924"	0.925	1.30067567567568	1.72803013817804	0.75269270306075	0
"3309"	0.939	1.36264164164164	1.68392811240508	0.809204164716653	0
"3369"	0.935	1.26604104104105	1.67076506723129	0.757761259121289	0
"4388"	0.939	1.23451351351352	1.68392811240508	0.733115329816732	0
"4340"	0.924	1.15537937937938	1.73029502441769	0.667735480409306	0
"4930"	0.938	1.29344944944944	1.67970684870625	0.770044755396274	0
"3422"	0.953	1.35214314314314	1.80799200171271	0.747870091163161	0
"4245"	0.956	1.41147547547547	1.83154059998836	0.770649296818453	0
"4261"	0.93	1.24034034034034	1.6907634884466	0.73359777923754	0
"3322"	0.93	1.30240240240241	1.6907634884466	0.770304310036287	0
"2940"	0.94	1.38178178178179	1.68847399968033	0.818361302598314	0
"4749"	0.951	1.35995895895896	1.79128680575885	0.759207824557632	0
"2880"	0.917	1.31742842842843	1.72697625717971	0.762852658194552	0
"4065"	0.925	1.19857357357357	1.72803013817804	0.693606868938809	0
"4603"	0.945	1.28125625625625	1.73086102987915	0.740242130441697	0
"4266"	0.908	1.24277877877878	1.71991628821424	0.722580969373306	0
"4051"	0.934	1.32697097097097	1.66961883069572	0.794774799238474	0
"4845"	0.942	1.364	1.70410842298715	0.800418554125229	0
"3131"	0.936	1.26717117117117	1.6729477361561	0.757448152016229	0
"3706"	0.963	1.40503603603603	1.87083063224787	0.751022573512085	0
"3410"	0.927	1.32699799799799	1.71236081622488	0.774952326299739	0
"4390"	0.935	1.223998998999	1.67076506723129	0.732597911582719	0
"2857"	0.947	1.29148248248248	1.75304601849698	0.736707689847053	0
"2539"	0.925	1.33270770770771	1.72803013817804	0.771229435334301	0
"2941"	0.93	1.24034034034034	1.6907634884466	0.73359777923754	0
"4531"	0.928	1.25006606606606	1.70290514496379	0.734078506817038	0
"2780"	0.941	1.35887787787788	1.69502138358581	0.801687749214808	0
"4317"	0.931	1.2635025025025	1.68186964781436	0.751248768978298	0
"2740"	0.93	1.31041041041042	1.6907634884466	0.775040636590963	0
"4283"	0.937	1.34237337337337	1.67598761642866	0.800944684921846	0
"3713"	0.943	1.35710810810811	1.71383726044248	0.791853543759299	0
"2746"	0.937	1.23826926926927	1.67598761642866	0.738829605380903	0
"4548"	0.963	1.46509609609609	1.87083063224787	0.783125992723208	0
"4017"	0.925	1.19857357357357	1.72803013817804	0.69360686893881	0
"4886"	0.939	1.42670570570571	1.68392811240508	0.847248582166615	0
"2652"	0.958	1.33757357357357	1.84563016516264	0.724724594786682	0
"4022"	0.945	1.41539039039039	1.73086102987915	0.817737742058476	0
"4130"	0.936	1.26717117117117	1.6729477361561	0.75744815201623	0
"4392"	0.94	1.32372372372373	1.68847399968033	0.783976373917714	0
"3923"	0.941	1.30682582582582	1.69502138358581	0.77097896137525	0
"4102"	0.935	1.36614114114115	1.67076506723129	0.817673991355977	0
"3197"	0.942	1.33797397397398	1.70410842298715	0.785146036440936	0
"3018"	0.931	1.33757657657657	1.68186964781436	0.795291465254039	0
"4279"	0.966	1.41826226226227	1.88354513889431	0.752974926364029	0
"3608"	0.935	1.26604104104105	1.67076506723129	0.757761259121288	0
"4044"	0.953	1.41620720720721	1.80799200171271	0.783303911668659	0
"4656"	0.922	1.13104704704704	1.73131027326885	0.653289629542569	0
"3596"	0.923	1.19226326326327	1.73104873287961	0.688751992140582	0
"4910"	0.932	1.33070670670671	1.67368154598259	0.79507759997764	0
"4105"	0.947	1.43762862862862	1.75304601849698	0.820074666300671	0
"3062"	0.934	1.25089489489489	1.66961883069572	0.749209862692822	0
"4987"	0.932	1.35473073073074	1.67368154598259	0.809431599447662	0
"3103"	0.933	1.26177277277278	1.66969063518913	0.755692549374483	0
"4322"	0.973	1.50777877877878	1.91934124611732	0.78557097745328	0
"4220"	0.933	1.21772872872873	1.66969063518913	0.729313983719382	0
"4612"	0.954	1.41129529529529	1.81594845575885	0.777167045033523	0
"4615"	0.944	1.30416816816817	1.72228273459438	0.757232330076931	0
"3809"	0.949	1.2976966966967	1.77398404251538	0.731515428321813	0
"3346"	0.93	1.28838838838839	1.6907634884466	0.762015738565602	0
"2613"	0.93	1.23433433433434	1.6907634884466	0.730045534321532	0
"2674"	0.937	1.28431531531531	1.67598761642866	0.766303582870166	0
"950"	1.06	2.77317317317317	2.92219760129667	0.949002617736262	0
"3968"	0.937	1.2703013013013	1.67598761642866	0.757941937547347	0
"4451"	0.954	1.36925325325325	1.81594845575885	0.754015483705495	0
"4750"	0.934	1.31896296296296	1.66961883069572	0.789978490128405	0
"2975"	0.93	1.30840840840841	1.6907634884466	0.773856554952295	0
"3879"	0.925	1.2286036036036	1.72803013817804	0.710985055445262	0
"4881"	0.936	1.2931971971972	1.6729477361561	0.773005138922363	0
"4511"	0.936	1.26516916916917	1.6729477361561	0.756251460715757	0
"4155"	0.937	1.31234334334334	1.67598761642866	0.783026873515805	0
"3849"	0.939	1.35863763763764	1.68392811240508	0.806826388626031	0
"3202"	0.934	1.2528968968969	1.66961883069572	0.750408939970339	0
"4680"	0.97	1.54864864864864	1.90461583167174	0.813102896078179	0
"4464"	0.955	1.44041541541542	1.82385134234452	0.789765800519572	0
"4900"	0.923	1.26833933933935	1.73104873287961	0.732699961155597	0
"4471"	0.948	1.33262862862863	1.76427821908298	0.755339273712335	0
"4132"	0.943	1.30505605605606	1.71383726044248	0.761481901565798	0
"4484"	0.938	1.26542142142141	1.67970684870625	0.7533584937134	0
"3565"	0.937	1.2723033033033	1.67598761642866	0.75913645830775	0
"4087"	0.946	1.35243643643644	1.74150773478787	0.77658939401792	0
"3880"	0.945	1.31328828828828	1.73086102987915	0.758748545156151	0
"2651"	0.942	1.32395995995997	1.70410842298715	0.776922373072469	0
"2909"	0.934	1.31095495495496	1.66961883069572	0.785182181018335	0
"4904"	0.938	1.2514074074074	1.67970684870625	0.745015362871963	0
"3492"	0.938	1.46762362362362	1.67970684870625	0.873737952996993	0
"4072"	0.944	1.37023423423424	1.72228273459438	0.795591923852703	0
"3701"	0.955	1.35232732732733	1.82385134234452	0.7414679562584	0
"3469"	0.971	1.54970870870872	1.90960805021767	0.811532350071552	0
"3127"	0.931	1.21745645645646	1.68186964781436	0.723870876698784	0
"3216"	0.935	1.31208708708709	1.67076506723129	0.785321115949244	0
"4260"	0.927	1.27494594594594	1.71236081622488	0.744554496847647	0
"3324"	0.93	1.22032032032032	1.6907634884466	0.721756962850847	0
"4127"	0.951	1.36596496496496	1.79128680575885	0.762560724822791	0
"3041"	0.947	1.38757857857857	1.75304601849698	0.791524331898747	0
"3774"	0.945	1.3273023023023	1.73086102987915	0.766845101593726	0
"3862"	0.958	1.35559159159159	1.84563016516264	0.734487123790661	0
"4817"	0.932	1.23461061061061	1.67368154598259	0.737661602097542	0
"4651"	0.924	1.28550950950951	1.73029502441769	0.742942383448239	0
"4773"	0.939	1.3185975975976	1.68392811240508	0.783048627719806	0
"3890"	0.944	1.26212612612613	1.72228273459438	0.732821679492349	0
"3855"	0.957	1.40855955955956	1.83885454929147	0.765998354846656	0
"4064"	0.951	1.27587487487487	1.79128680575885	0.712267220845396	0
"3790"	0.952	1.43312912912912	1.79981613554631	0.796264185449212	0
"3764"	0.945	1.35933433433433	1.73086102987915	0.78535151630818	0
"4687"	0.963	1.44307407407407	1.87083063224787	0.771354739012463	0
"2792"	0.939	1.34061961961962	1.68392811240508	0.79612639621823	0
"4710"	0.918	1.26854454454454	1.72818173787714	0.73403422611258	0
"4957"	0.941	1.35287187187187	1.69502138358581	0.798144427541014	0
"4604"	0.919	1.27971871871872	1.7303725576599	0.739562537011896	0
"3955"	0.933	1.24175275275276	1.66969063518913	0.743702292258527	0
"4301"	0.964	1.50821221221222	1.87499411826544	0.804382369800423	0
"4631"	0.917	1.22333433433434	1.72697625717971	0.708367778218406	0
"3697"	0.917	1.24135235235236	1.72697625717971	0.718801053107455	0
"3123"	0.936	1.31521921921922	1.6729477361561	0.786168743227553	0
"3777"	0.963	1.52515615615615	1.87083063224787	0.815229411934328	0
"2602"	0.95	1.33083083083084	1.78260871745725	0.746563627675483	0
"3304"	0.919	1.20164064064064	1.7303725576599	0.694440417077407	0
"2750"	0.906	1.1383023023023	1.71517358066211	0.663665949112203	0
"2591"	0.92	1.21481481481481	1.73214700990067	0.701334706506513	0
"3148"	0.941	1.34286186186186	1.69502138358581	0.792238891418023	0
"2878"	0.954	1.45333733733734	1.81594845575885	0.800318606361554	0
"4119"	0.937	1.39042142142142	1.67598761642866	0.829613183171512	0
"4288"	0.934	1.18683083083083	1.66961883069572	0.710839389812273	0
"4495"	0.927	1.26293393393393	1.71236081622488	0.737539613127933	0
"2785"	0.95	1.3928928928929	1.78260871745725	0.781378930357607	0
"2951"	0.937	1.28431531531531	1.67598761642866	0.766303582870166	0
"2657"	0.941	1.27479379379379	1.69502138358581	0.752081245781675	0
"4778"	0.951	1.37797697697697	1.79128680575885	0.769266525353111	0
"2881"	0.954	1.43531931931932	1.81594845575885	0.790396508649542	0
"3518"	0.923	1.17424524524525	1.73104873287961	0.678343262637025	0
"4103"	0.933	1.21772872872873	1.66969063518913	0.729313983719381	0
"3137"	0.938	1.32347947947947	1.67970684870625	0.787922892913641	0
"3044"	0.938	1.26742342342342	1.67970684870625	0.754550369547891	0
"4230"	0.94	1.25965965965966	1.68847399968033	0.746034383649463	0
"3014"	0.927	1.27894994994995	1.71236081622488	0.746892791420885	0
"4370"	0.918	1.2245005005005	1.72818173787714	0.708548455097462	0
"4120"	0.943	1.42117217217217	1.71383726044248	0.829234026458995	0
"4368"	0.928	1.2901061061061	1.70290514496379	0.757591290343739	0
"2809"	0.941	1.34486386386386	1.69502138358581	0.79341999864262	0
"4977"	0.95	1.30880880880881	1.78260871745725	0.734209810594731	0
"4868"	0.93	1.31441441441442	1.6907634884466	0.777408799868302	0
"3284"	0.951	1.42802702702702	1.79128680575885	0.797207360896109	0
"4247"	0.906	1.1403043043043	1.71517358066211	0.664833179079229	0
"3506"	0.932	1.26464064064064	1.67368154598259	0.755604101435072	0
"3317"	0.932	1.27064664664665	1.67368154598259	0.759192601302579	0
"3487"	0.947	1.32952052052051	1.75304601849698	0.758405943992514	0
"2782"	0.9	1.11911911911912	1.70198265225196	0.657538499372113	0
"3581"	0.927	1.26693793793793	1.71236081622488	0.739877907701171	0
